order,symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
1686,AT1G22540,-,1:7964042-7966436,7964042,7966436,2395,2048,-0.15118567683678,0.207028133023411,0.279773595789157
1687,AT1G22550,-,1:7966533-7968641,7966533,7968641,2109,1859,0.229178791060234,0.0491946600905007,0.07876406167991
1688,AT1G22570,-,1:7976620-7978573,7976620,7978573,1954,1698,-1.06639528773742,1.75835007832836e-07,6.31930459818899e-07
1689,AT1G22590,-,1:7981740-7984334,7981740,7984334,2595,1028,0.120462583593721,0.216484807656671,0.290829011501718
1690,AT1G22610,-,1:7994291-7997588,7994291,7997588,3298,3298,-0.455761776364543,0.0178501575147259,0.0315024738040306
1691,AT1G22620,-,1:7997676-8002944,7997676,8002944,5269,3109,0.0763709433943176,0.441371322344046,0.531179369265994
1692,AT1G22630,-,1:8003315-8004304,8003315,8004304,990,642,0.348753743479036,0.0021703549403718,0.0045138131312807
1693,AT1G22640,-,1:8006195-8007428,8006195,8007428,1234,1077,-2.52830216986592,2.21859196283959e-69,1.7234467942292802e-67
1694,AT1G22650,-,1:8013382-8015991,8013382,8015991,2610,1869,-0.271613797545687,0.0200162319013423,0.0349958905245617
1695,AT1G22660,-,1:8017397-8021712,8017397,8021712,4316,2005,-0.845267734011505,2.49146872218515e-06,7.82551316123997e-06
1696,AT1G22690,-,1:8027294-8028168,8027294,8028168,875,595,-0.838798150622588,3.50254833946863e-08,1.34689959549658e-07
1697,AT1G22700,-,1:8028158-8029971,8028158,8029971,1814,1168,-0.50903057407577,6.58397356370811e-07,2.20606484720817e-06
1698,AT1G22710,-,1:8030641-8033117,8030641,8033117,2477,1956,0.524894431129566,0.563200468786424,0.648578334170001
1699,AT1G22730,-,1:8046149-8049039,8046149,8049039,2891,2574,-0.167575546490721,0.421730867812968,0.512022972261023
1700,AT1G22740,-,1:8049100-8050708,8049100,8050708,1609,973,0.0691512697180052,0.901375796180655,0.941534256451005
1701,AT1G22750,-,1:8050860-8052930,8050860,8052930,2071,1098,0.102639850064056,0.237800066021022,0.315199259352202
1702,AT1G22770,-,1:8061844-8067716,8061844,8067716,5873,4136,-0.353314027363114,0.0921838331303584,0.137778541772519
1703,AT1G22780,-,1:8067864-8069342,8067864,8069342,1479,764,2.67051614748164,8.60105106514042e-08,3.19438115773949e-07
1704,AT1G22790,-,1:8069487-8071562,8069487,8071562,2076,1188,0.166383208504918,0.052098916039463,0.0827857305022827
1705,AT1G22800,-,1:8071935-8074357,8071935,8074357,2423,1471,0.0979348317690353,0.392329631121285,0.481681783586681
1706,AT1G22840,-,1:8079287-8080574,8079287,8080574,1288,734,0.611854579451863,0.509665030209423,0.597753692411128
1707,AT1G22850,-,1:8080482-8082875,8080482,8082875,2394,1283,-0.81422855029289,0.0028331815703672,0.0057809483498668
1708,AT1G22860,-,1:8083400-8089236,8083400,8089236,5837,3255,-1.26491575395307,1.94058242015879e-21,1.93080671021801e-20
1709,AT1G22870,-,1:8089501-8094173,8089501,8094173,4673,2742,1.56995925151532,2.04969488032734e-28,2.8763896559453798e-27
1710,AT1G22880,-,1:8095502-8097709,8095502,8097709,2208,1974,0.0120477533171423,0.894600244278734,0.935990314752267
1711,AT1G22882,-,1:8098767-8101351,8098767,8101351,2585,2317,0.0806655836163251,1.0,1.0
1712,AT1G22885,-,1:8101565-8102375,8101565,8102375,811,495,0.39841635046452,0.0128408196643558,0.0232928830374626
1713,AT1G22890,-,1:8102818-8103532,8102818,8103532,715,559,0.418660074906276,0.0009271665485511,0.002053414546153
1714,AT1G22900,-,1:8103659-8104505,8103659,8104505,847,847,-1.5857540450353,3.92124928548353e-06,1.20672823196233e-05
1715,AT1G22910,-,1:8105589-8108164,8105589,8108164,2576,1498,0.516447343444477,8.32794770333502e-06,2.45228670991464e-05
1716,AT1G22920,-,1:8109714-8112051,8109714,8112051,2338,1496,-0.0932793766727347,0.341643952654356,0.428636412013838
1717,AT1G22930,-,1:8117339-8122127,8117339,8122127,4789,3948,-0.445362011077616,0.0001922739523789,0.0004749545236653
1718,AT1G22940,-,1:8122339-8125068,8122339,8125068,2730,1774,-0.768353925192534,0.201465850448403,0.273061445987335
1719,AT1G22950,-,1:8125023-8127196,8125023,8127196,2174,1490,-0.250835159711935,0.740330007450539,0.807624826272208
1720,AT1G22960,-,1:8128086-8130242,8128086,8130242,2157,2157,0.378195998292326,0.00052118383079,0.0012030708693829
1721,AT1G22970,-,1:8130716-8132208,8130716,8132208,1493,1207,-0.331588680105002,0.0001075713293676,0.0002745249898335
1722,AT1G22985,-,1:8135213-8135920,8135213,8135920,708,708,-0.104322617881345,0.21442540222552,0.288396263236671
1723,AT1G23010,-,1:8147264-8149813,8147264,8149813,2550,2068,-0.216979771335545,0.390631605880874,0.479977921560841
1724,AT1G23020,-,1:8150070-8153530,8150070,8153530,3461,2271,0.375690878305723,1.98737227690739e-05,5.60497549643971e-05
1725,AT1G23030,-,1:8156646-8159077,8156646,8159077,2432,2173,-0.69262255356052,1.77368228962223e-05,5.02520759791336e-05
1726,AT1G23040,-,1:8164959-8165862,8164959,8165862,904,904,0.0888009635739276,0.598590555585929,0.681554780756062
1727,AT1G23050,-,1:8168443-8169267,8168443,8169267,825,825,-1.74951331177952,6.0697284756174e-58,3.07897756498122e-56
1728,AT1G23052,-,1:8168443-8169267,8168443,8169267,825,825,-0.894061855511567,5.087029463007899e-29,7.37857726642224e-28
1729,AT1G23060,-,1:8170755-8172992,8170755,8172992,2238,1601,2.05341220252003,2.18661829550227e-07,7.7593186686344e-07
1730,AT1G23080,-,1:8180577-8183570,8180577,8183570,2994,2827,-0.704199085052009,0.0005078031818339,0.0011753988123586
1731,AT1G23090,-,1:8184952-8189064,8184952,8189064,4113,2292,0.0432272615704382,0.903547148442718,0.942736474929589
1732,AT1G23100,-,1:8195776-8196475,8195776,8196475,700,524,-0.0630932032507535,0.622449643759795,0.703029570875067
1733,AT1G23120,-,1:8198720-8199557,8198720,8199557,838,713,0.363945839787165,0.119320202333685,0.172908123363034
1734,AT1G23130,-,1:8200383-8201235,8200383,8201235,853,772,0.391804828719096,6.13478065397602e-05,0.0001621097888154
1735,AT1G23149,AT1G23150,1:8206549-8207618,8206549,8207618,1070,982,0.279459018299543,0.0006455163394354,0.0014678084945448
1736,AT1G23150,AT1G23149,1:8206549-8207618,8206549,8207618,1070,982,0.545482428604204,5.3151651210531905e-09,2.22807305571175e-08
1737,AT1G23170,AT1G23180,1:8212556-8215807,8212556,8215807,3252,2307,1.50133508025219,9.70566099434578e-20,8.807199512269001e-19
1738,AT1G23180,AT1G23170,1:8215721-8219584,8215721,8219584,3864,2978,-3.28383585427445,1.62241005397606e-207,6.0243330124239095e-204
1739,AT1G23190,-,1:8219869-8224469,8219869,8224469,4601,2112,0.874143234867427,5.19329721420266e-16,3.70271720733052e-15
1740,AT1G23205,-,1:8233997-8234893,8233997,8234893,897,897,0.0102303580476089,0.919476866737533,0.955803626682566
1741,AT1G23220,-,1:8242423-8244403,8242423,8244403,1981,848,0.0919200364945367,0.459904339283121,0.549812232010973
1742,AT1G23230,-,1:8244440-8251795,8244440,8251795,7356,4943,-0.586041702453592,2.03208885295193e-14,1.29827121968016e-13
1743,AT1G23260,-,1:8256986-8258688,8256986,8258688,1703,815,0.350529079932898,2.84346388112857e-05,7.85240970058502e-05
1744,AT1G23280,-,1:8260865-8262772,8260865,8262772,1908,1034,-0.112215023262654,0.305270122524413,0.389528872494038
1745,AT1G23290,-,1:8262984-8263587,8262984,8263587,604,604,-0.124887948576336,0.396952200236501,0.486295912213189
1746,AT1G23310,-,1:8268404-8271933,8268404,8271933,3530,2098,-0.272859360048233,0.0035738008793493,0.0071831966142687
1747,AT1G23330,-,1:8279588-8281891,8279588,8281891,2304,1702,-0.173736977169196,0.357700028647377,0.445596971104412
1748,AT1G23340,-,1:8283644-8286832,8283644,8286832,3189,1817,-0.493402247266845,0.102718438437671,0.151655707994735
1749,AT1G23360,-,1:8295185-8296923,8295185,8296923,1739,1303,-1.17126414335679,1.5706761145357699e-16,1.1650488510775502e-15
1750,AT1G23380,-,1:8297291-8302651,8297291,8302651,5361,1357,0.0616651766711851,0.573737734894775,0.658019198545614
1751,AT1G23390,-,1:8309112-8310649,8309112,8310649,1538,1538,1.69389488069977,0.0137363572300801,0.0247865884278032
1752,AT1G23400,-,1:8312076-8314744,8312076,8314744,2669,1822,-1.70751040683713,2.4416624929923298e-43,6.7558727041573e-42
1753,AT1G23410,-,1:8314924-8315531,8314924,8315531,608,608,0.548570010546894,9.312991425328681e-15,6.09034867216105e-14
1754,AT1G23440,-,1:8321680-8324240,8321680,8324240,2561,2186,0.226316461816513,0.0535544059352831,0.0848588461717562
1755,AT1G23460,-,1:8327312-8329622,8327312,8329622,2311,1453,-0.186860932417164,0.0334537691692329,0.0557146991034575
1756,AT1G23465,-,1:8330055-8330938,8330055,8330938,884,468,0.659766562505742,5.15931290558445e-05,0.0001377845273375
1757,AT1G23470,-,1:8331297-8332136,8331297,8332136,840,840,0.224974675893398,0.0138534823780224,0.0249833660835711
1758,AT1G23480,-,1:8333020-8336385,8333020,8336385,3366,2242,0.763154461153004,8.74502466093794e-05,0.0002263489862748
1759,AT1G23490,-,1:8336683-8338672,8336683,8338672,1990,982,0.358889233238277,0.0412543349635511,0.0673195752044424
1760,AT1G23530,-,1:8345595-8346651,8345595,8346651,1057,1057,-0.487315390490186,0.0267424839138575,0.0454879483595675
1761,AT1G23550,-,1:8350793-8352791,8350793,8352791,1999,1351,-0.0731759238087782,0.813264576749692,0.869011230614951
1762,AT1G23560,-,1:8352615-8354262,8352615,8354262,1648,1303,0.356731518496294,0.0025312676218281,0.0052055288731569
1763,AT1G23710,-,1:8385251-8386426,8385251,8386426,1176,1176,0.439556674477417,0.0012612354506532,0.0027323334161993
1764,AT1G23730,-,1:8395557-8398144,8395557,8398144,2588,996,1.29005774131436,6.89108728501981e-06,2.04900587017421e-05
1765,AT1G23740,-,1:8398115-8399749,8398115,8399749,1635,1384,0.0108765033380629,0.952083691588989,0.981861173700157
1766,AT1G23750,-,1:8400151-8401487,8400151,8401487,1337,843,1.9174989235309,0.0697404103912624,0.107398843673207
1767,AT1G23760,-,1:8402046-8404301,8402046,8404301,2256,2119,-2.04635618701032,0.0177029257097535,0.0312634375275642
1768,AT1G23780,-,1:8406686-8408525,8406686,8408525,1840,1840,-0.417382340471674,0.0001374291567214,0.0003456861839439
1769,AT1G23800,-,1:8412051-8414879,8412051,8414879,2829,1867,0.180130856698837,0.056008691933187,0.0883106050472654
1770,AT1G23820,-,1:8420265-8422985,8420265,8422985,2721,1415,0.507129624872885,4.19605221091727e-08,1.59966951433039e-07
1771,AT1G23830,-,1:8422960-8424088,8422960,8424088,1129,1129,-0.293717735654671,0.0041078616985159,0.0081839854377774
1772,AT1G23840,-,1:8424297-8425376,8424297,8425376,1080,1080,-0.636647868865968,3.71114872769551e-10,1.7251173579968702e-09
1773,AT1G23850,-,1:8425739-8427235,8425739,8427235,1497,1497,0.334086906921309,0.0107212096610303,0.0197744862474358
1774,AT1G23860,-,1:8427356-8429498,8427356,8429498,2143,1614,0.27479465874134,0.0055171707973201,0.0107528651084449
1775,AT1G23870,-,1:8432179-8435656,8432179,8435656,3478,2973,0.273446736016572,0.0002322128378721,0.0005659311562002
1776,AT1G23880,-,1:8435657-8438745,8435657,8438745,3089,2215,-2.43406330355498,1.0,1.0
1777,AT1G23890,-,1:8438766-8440866,8438766,8440866,2101,1404,-1.23218572803753,0.0849276616829667,0.12797394422579
1778,AT1G23900,-,1:8441146-8447519,8441146,8447519,6374,3231,0.019995274176483,0.793145244467284,0.851482283380339
1779,AT1G23950,-,1:8469534-8471417,8469534,8471417,1884,1459,-1.21107904680283,2.72400064619332e-29,4.04914299417335e-28
1780,AT1G23960,-,1:8478407-8480316,8478407,8480316,1910,1439,-0.463563407297277,5.82872417391781e-07,1.96399442854733e-06
1781,AT1G23970,-,1:8482013-8483875,8482013,8483875,1863,1315,0.262503077193609,0.136787941504353,0.194859581214595
1782,AT1G23980,-,1:8484703-8486002,8484703,8486002,1300,1300,-1.15227318123638,9.435566252897e-06,2.75710361316091e-05
1783,AT1G24020,-,1:8500400-8502065,8500400,8502065,1666,950,-0.577079888840024,0.232892892661618,0.309734200942378
1784,AT1G24030,-,1:8503234-8505460,8503234,8505460,2227,1553,0.466614871711155,1.23642540008751e-07,4.51968379169614e-07
1785,AT1G24040,-,1:8503777-8506803,8503777,8506803,3027,1502,-0.194751319093766,0.0952106478637054,0.141754682296516
1786,AT1G24050,-,1:8507010-8508864,8507010,8508864,1855,1039,2.55101106208569,8.25608631956731e-14,5.067190036664019e-13
1787,AT1G24070,-,1:8516238-8519734,8516238,8519734,3497,1858,-1.01635937981247,5.92977195099211e-07,1.99623111590425e-06
1788,AT1G24100,-,1:8525435-8527087,8525435,8527087,1653,1572,-1.15576267431747,3.70844352900596e-20,3.42883279678907e-19
1789,AT1G24120,-,1:8529143-8532212,8529143,8532212,3070,1717,1.38031154474947,0.0224341463429385,0.0388247912940899
1790,AT1G24130,-,1:8534183-8535430,8534183,8535430,1248,1248,-0.353152335755753,0.0014131515721168,0.003034532973389
1791,AT1G24145,-,1:8541027-8541739,8541027,8541739,713,523,1.99513009665349,9.69780489126196e-12,5.12231708708875e-11
1792,AT1G24147,-,1:8542446-8543474,8542446,8543474,1029,628,0.126903919318109,0.48461395250977,0.574469585129383
1793,AT1G24148,-,1:8544250-8545551,8544250,8545551,1302,1302,0.773064697189996,0.0217118100773915,0.037662474623643
1794,AT1G24150,-,1:8549518-8551993,8549518,8551993,2476,2261,0.0158859012638905,0.884695069813371,0.927927725335012
1795,AT1G24160,-,1:8553411-8556555,8553411,8556555,3145,2316,0.185002995886211,0.316536261258311,0.401693677076467
1796,AT1G24170,-,1:8557216-8558832,8557216,8558832,1617,1617,0.0279859162586531,0.810575225146323,0.866985806548371
1797,AT1G24180,-,1:8560525-8563495,8560525,8563495,2971,1547,3.58528419786313,0.253014737441096,0.33247021129106
1798,AT1G24190,-,1:8563558-8570505,8563558,8570505,6948,4454,-0.0422822903709154,0.787492331681241,0.847078947276589
1799,AT1G24240,-,1:8586353-8588116,8586353,8588116,1764,893,-0.25730908989686,0.0673663693355774,0.104140217575714
1800,AT1G24260,-,1:8593637-8596105,8593637,8596105,2469,1152,-1.69993827675382,9.82938550195168e-39,2.25577714745655e-37
1801,AT1G24265,-,1:8600465-8603801,8600465,8603801,3337,1471,0.0899897125902269,0.509739340937402,0.597803082802337
1802,AT1G24267,-,1:8604069-8607484,8604069,8607484,3416,1670,-1.49079767287343,1.00083623852364e-07,3.69560970652941e-07
1803,AT1G24280,-,1:8609445-8612580,8609445,8612580,3136,2047,-0.860047487217459,1.31259345402004e-27,1.7866283040569002e-26
1804,AT1G24290,-,1:8612505-8614277,8612505,8614277,1773,1773,0.0625295710937604,0.445218489729555,0.534942174496436
1805,AT1G24300,-,1:8614365-8620420,8614365,8620420,6056,4638,0.516074166631428,1.41341323477715e-10,6.80888171169501e-10
1806,AT1G24310,-,1:8624061-8626405,8624061,8626405,2345,1491,0.229049647577839,0.108458294806143,0.159042469107563
1807,AT1G24330,-,1:8631440-8635055,8631440,8635055,3616,2701,0.810513565148466,8.18634754106082e-17,6.17585243589335e-16
1808,AT1G24340,-,1:8635209-8638986,8635209,8638986,3778,2457,0.254639546017319,0.0004849491963164,0.0011246023955546
1809,AT1G24350,-,1:8638520-8640825,8638520,8640825,2306,1482,0.0766917352673048,0.446364892063821,0.536111436541396
1810,AT1G24360,-,1:8640582-8643478,8640582,8643478,2897,1393,-0.081018456987334,0.501656974248307,0.590487756539281
1811,AT1G24400,-,1:8651407-8653828,8651407,8653828,2422,1749,-0.332949507402728,3.41759091854161e-06,1.05839854868463e-05
1812,AT1G24440,-,1:8662019-8663964,8662019,8663964,1946,1264,0.203072690310309,0.0429715540617008,0.0697508194360498
1813,AT1G24450,-,1:8664153-8665289,8664153,8665289,1137,836,-1.98639199638954,2.0446215899771e-24,2.3904561989619e-23
1814,AT1G24460,-,1:8665874-8672651,8665874,8672651,6778,5935,1.30980231070372,5.58391521526838e-08,2.10584947972116e-07
1815,AT1G24490,-,1:8682234-8685271,8682234,8685271,3038,1935,-0.224124459801613,0.0358438842116886,0.0593170117010617
1816,AT1G24510,-,1:8685271-8688247,8685271,8688247,2977,2200,1.11659560333503,2.0212043813642e-35,4.00915390431706e-34
1817,AT1G24530,-,1:8693227-8694705,8693227,8694705,1479,1479,1.46892854922387,5.03011562093426e-21,4.8589555992854103e-20
1818,AT1G24560,-,1:8702385-8705848,8702385,8705848,3464,2504,1.4984647872961,1.71148700586994e-44,4.996142728141729e-43
1819,AT1G24575,-,1:8711036-8711528,8711036,8711528,493,493,0.717394030583966,9.24482381960196e-08,3.42798879637967e-07
1820,AT1G24577,-,1:8712478-8713032,8712478,8713032,555,555,0.0586864462204965,0.401981357912092,0.491322310137979
1821,AT1G24580,-,1:8710180-8710824,8710180,8710824,645,645,0.161914189309471,0.33006097726037,0.416468132650267
1822,AT1G24600,-,1:8720309-8720721,8720309,8720721,413,413,0.737172147747193,2.9045212063253604e-14,1.83544386373849e-13
1823,AT1G24610,-,1:8720651-8722746,8720651,8722746,2096,1721,0.275659030697898,0.0179748132147271,0.0317013757143177
1824,AT1G24625,-,1:8725883-8727212,8725883,8727212,1330,1031,-0.0199582703920123,0.79575035403998,0.853785313979789
1825,AT1G24706,-,1:8741940-8755558,8741940,8755558,13619,5963,0.309450513193867,0.0021685642589737,0.0045110996114406
1826,AT1G24764,-,1:8759533-8763355,8759533,8763355,3823,2472,-0.615100761303663,5.75129585199862e-09,2.40167698578962e-08
1827,AT1G24792,-,1:8766060-8767096,8766060,8767096,1037,1037,0.59501555183754,0.0109037164133495,0.0200871600446762
1828,AT1G24793,-,1:8767562-8769438,8767562,8769438,1877,1231,-0.55758529726191,0.0001368863599732,0.0003445075449725
1829,AT1G24800,-,1:8769660-8771251,8769660,8771251,1592,1592,-0.755353785226238,2.15624361842448e-08,8.48332676831298e-08
1830,AT1G24807,-,1:8771766-8773535,8771766,8773535,1770,708,0.0175777257234334,0.869035172391033,0.914136374538918
1831,AT1G24822,-,1:8774997-8777882,8774997,8777882,2886,651,-0.535236064907186,0.384797761542176,0.4741947211786
1832,AT1G24879,-,1:8780844-8781536,8780844,8781536,693,693,1.50792944823936,0.0334493236345669,0.0557146991034575
1833,AT1G24880,-,1:8775901-8783775,8775901,8783775,7875,2055,0.25294855440215,0.35992785434354,0.44788341445993
1834,AT1G24881,-,1:8784036-8785634,8784036,8785634,1599,1599,1.2617800686629,0.263776418697569,0.344266071360584
1835,AT1G24909,-,1:8785785-8787914,8785785,8787914,2130,1029,0.133416878752739,0.120693908922771,0.174694247529443
1836,AT1G24996,-,1:8799520-8800410,8799520,8800410,891,450,-0.0498393244886965,0.615092690767116,0.696117701724003
1837,AT1G25053,-,1:8803300-8804091,8803300,8804091,792,792,2.11298976514856,1.43647068216248e-11,7.4620914059957e-11
1838,AT1G25054,-,1:8798483-8806360,8798483,8806360,7878,1515,0.474428355543761,0.204284349906981,0.276539791496392
1839,AT1G25055,-,1:8806607-8808156,8806607,8808156,1550,1550,-0.0550227144083339,0.605577270403242,0.687570181158672
1840,AT1G25083,-,1:8808549-8810443,8808549,8810443,1895,794,-0.104260018818184,0.676497472200582,0.752177031313691
1841,AT1G25097,-,1:8811905-8814788,8811905,8814788,2884,651,-0.336472574885375,1.87939473608922e-05,5.31174344195958e-05
1842,AT1G25098,-,1:8812811-8814450,8812811,8814450,1640,1533,-0.253794988159641,0.0329248213557279,0.0549269685767314
1843,AT1G25141,-,1:8817678-8818382,8817678,8818382,705,705,-0.340847031118037,0.0001339538387484,0.0003376305960093
1844,AT1G25145,-,1:8818867-8820736,8818867,8820736,1870,1224,-0.879751418096445,1.1268888615449301e-15,7.815397311708351e-15
1845,AT1G25150,-,1:8821008-8822533,8821008,8822533,1526,1526,0.267389243163596,0.0157191796098442,0.0280509696882321
1846,AT1G25155,-,1:8822692-8824821,8822692,8824821,2130,1029,0.219169059393395,0.0672418320354521,0.103973669823453
1847,AT1G25175,-,1:8827286-8829320,8827286,8829320,2035,687,1.07709195244513,3.46359613452603e-06,1.07228824134751e-05
1848,AT1G25209,-,1:8831724-8832760,8831724,8832760,1037,1037,-0.519722414806982,2.18599417677782e-08,8.5912717794363e-08
1849,AT1G25210,-,1:8833018-8835112,8833018,8835112,2095,1357,0.0141822202490814,0.874309655366506,0.918728670332075
